perfume_id,sentence_no,sentence,batch,src_file
22477,2,침엽수 숲을 걷는 듯한 향을 찾고 있어. 나무와 솔잎 냄새가 중심이고 살짝 달콤한 과일 느낌도 원해.,2,perfume_evalset_batch2_A.csv
22477,3,자연스럽고 차분한 숲 향이면 좋겠어. 향긋한 나무 냄새가 강하고 풀과 과일의 은근한 달콤함도 있었으면 해.,2,perfume_evalset_batch2_A.csv
23480,1,바닐라 향이 진하고 보송한 분냄새가 많이 났으면 좋겠어. 달콤한 과일과 부드러운 나무 향도 같이 있었으면 해.,1,perfume_evalset_batch1_A.csv
23480,2,포근하고 달달한 향을 찾는데 바닐라와 화장품 분 향이 중심이면 좋겠어. 과일 향도 은근하게 느껴졌으면 해.,1,perfume_evalset_batch1_A.csv
23480,3,따뜻한 바닐라에 잘 익은 과일 향이 섞인 느낌이면 좋겠어. 보송하고 부드러우면서 나무 향도 살짝 남으면 해.,1,perfume_evalset_batch1_A.csv
25864,1,꽃향이 풍성하지만 나무 냄새도 선명했으면 좋겠어. 은은한 과일 향과 화장품 분 같은 보송함도 있으면 해.,2,perfume_evalset_batch2_A.csv
25864,2,차분한 꽃다발 같은 향을 찾고 있어. 숲의 나무 향이 깊게 깔리고 달콤한 과일과 포근한 분 향도 원해.,2,perfume_evalset_batch2_A.csv
25864,3,꽃 향이 중심인데 너무 가볍지는 않았으면 좋겠어. 나무 향이 묵직하게 남고 보송한 느낌도 같이 있으면 해.,2,perfume_evalset_batch2_A.csv
25967,1,레몬 같은 상큼함이 강하면서 따뜻하고 깊은 느낌도 있었으면 좋겠어. 나무 향과 살짝 알싸한 향도 원해.,3,perfume_evalset_batch3_A.csv
25967,2,감귤 향으로 밝게 시작하지만 뒤에는 묵직했으면 좋겠어. 따뜻한 나무 냄새와 향신료 느낌도 있으면 해.,3,perfume_evalset_batch3_A.csv
25967,3,상큼함과 따뜻함이 같이 있는 향을 찾고 있어. 레몬 향이 선명하고 마른 나무와 매콤함도 느껴지면 좋아.,3,perfume_evalset_batch3_A.csv
29105,1,달콤한 과일 향이 강하고 캐러멜처럼 눅진한 느낌이 있었으면 좋겠어. 상큼한 감귤 향도 살짝 원해.,3,perfume_evalset_batch3_A.csv
29105,2,과일 사탕처럼 달달한 향을 찾고 있어. 캐러멜 느낌이 은근하고 너무 답답하지 않게 상큼했으면 좋겠어.,3,perfume_evalset_batch3_A.csv
29105,3,잘 익은 과일과 설탕 같은 단향이 풍성했으면 좋겠어. 부드러운 바닐라와 새콤한 느낌도 조금 있으면 해.,3,perfume_evalset_batch3_A.csv
30544,1,레몬이나 귤처럼 상큼한 향이 강하고 풀잎 같은 싱그러움이 있었으면 좋겠어. 가죽 느낌은 살짝만 있으면 해.,1,perfume_evalset_batch1_A.csv
30544,2,처음에는 톡 쏘는 감귤 향이 나고 뒤에는 허브와 초록 잎 냄새가 남았으면 좋겠어. 너무 달지 않았으면 해.,1,perfume_evalset_batch1_A.csv
30544,3,깔끔하고 상쾌한 향을 찾고 있어. 시트러스 과일과 풋풋한 풀 향이 중심이고 약간 매콤한 느낌도 있으면 좋겠어.,1,perfume_evalset_batch1_A.csv
30624,1,달콤하고 과즙 많은 과일 향이 진했으면 좋겠어. 열대 과일 느낌이 풍성하면서 답답하지 않고 산뜻하면 좋아.,2,perfume_evalset_batch2_A.csv
30624,2,잘 익은 망고나 파인애플처럼 달달한 향을 찾고 있어. 향긋한 풀 느낌도 있고 전체적으로 싱그러웠으면 해.,2,perfume_evalset_batch2_A.csv
30624,3,휴양지에서 마시는 과일 음료 같은 향이면 좋겠어. 달콤함이 강하되 신선한 느낌과 허브 향도 같이 원해.,2,perfume_evalset_batch2_A.csv
30991,1,따뜻하고 깊은 향에 보송한 분냄새가 강했으면 좋겠어. 나무 향과 포근한 살냄새도 같이 원해.,4,perfume_evalset_batch4_A.csv
30991,2,화장품 분처럼 부드럽지만 묵직한 향을 찾고 있어. 마른 나무 냄새와 따뜻한 피부 느낌이 있으면 좋겠어.,4,perfume_evalset_batch4_A.csv
30991,3,포근하고 차분한 향이면 좋겠어. 보송한 느낌이 중심이고 나무와 살냄새가 은근하게 오래 남았으면 해.,4,perfume_evalset_batch4_A.csv
